Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Propertycount
Melton,3,h,373500.0,8/07/2017,31.7,3337,3.0,2.0,2,586.0,1980.0,Melton,Western Victoria,3600
Melton South,2,h,280500.0,8/07/2017,29.8,3338,2.0,1.0,1,180.0,1990.0,Melton,Western Victoria,4718
Mentone,2,u,640000.0,8/07/2017,20.0,3194,2.0,1.0,1,128.0,1972.0,Kingston,South-Eastern Metropolitan,6162
Mentone,3,t,940000.0,8/07/2017,20.0,3194,3.0,1.0,2,331.0,1989.0,Kingston,South-Eastern Metropolitan,6162
Mill Park,3,h,705000.0,8/07/2017,17.9,3082,3.0,2.0,2,840.0,1970.0,Whittlesea,Northern Metropolitan,10529
Mill Park,4,h,790000.0,8/07/2017,17.9,3082,4.0,2.0,2,530.0,1990.0,Whittlesea,Northern Metropolitan,10529
Mill Park,5,h,704500.0,8/07/2017,17.9,3082,5.0,3.0,2,656.0,1970.0,Whittlesea,Northern Metropolitan,10529
Mill Park,4,h,550000.0,8/07/2017,17.9,3082,4.0,2.0,1,531.0,1970.0,Whittlesea,Northern Metropolitan,10529
Mill Park,5,h,598000.0,8/07/2017,17.9,3082,5.0,3.0,1,531.0,1990.0,Whittlesea,Northern Metropolitan,10529
Mill Park,3,h,592000.0,8/07/2017,17.9,3082,3.0,1.0,1,622.0,1992.0,Whittlesea,Northern Metropolitan,10529
Mill Park,3,h,602000.0,8/07/2017,17.9,3082,3.0,1.0,1,546.0,1977.0,Whittlesea,Northern Metropolitan,10529
Mitcham,2,h,480000.0,8/07/2017,17.2,3132,2.0,1.0,1,72.0,2006.0,Whitehorse,Eastern Metropolitan,6871
Montrose,4,h,735000.0,8/07/2017,28.8,3765,4.0,2.0,2,846.0,1980.0,Yarra Ranges,Eastern Victoria,2493
Moonee Ponds,4,h,1270000.0,8/07/2017,6.2,3039,4.0,1.0,3,478.0,1925.0,Moonee Valley,Western Metropolitan,6232
Mooroolbark,3,h,650000.0,8/07/2017,26.5,3138,3.0,2.0,2,1103.0,1976.0,Yarra Ranges,Eastern Victoria,8280
Mordialloc,4,h,1400000.0,8/07/2017,21.5,3195,4.0,2.0,2,530.0,2007.0,Kingston,South-Eastern Metropolitan,3650
Mordialloc,3,t,1627000.0,8/07/2017,21.5,3195,3.0,2.0,2,304.0,2007.0,Kingston,South-Eastern Metropolitan,3650
Mount Waverley,3,h,1850000.0,8/07/2017,14.2,3149,3.0,1.0,1,717.0,1960.0,Monash,Eastern Metropolitan,13366
Murrumbeena,4,h,1820000.0,8/07/2017,10.1,3163,4.0,2.0,1,632.0,1915.0,Glen Eira,Southern Metropolitan,4442
North Melbourne,2,u,785000.0,8/07/2017,1.8,3051,2.0,2.0,1,0.0,2008.0,Melbourne,Northern Metropolitan,6821
Nunawading,2,u,676000.0,8/07/2017,15.4,3131,2.0,1.0,1,149.0,1970.0,Whitehorse,Eastern Metropolitan,4973
Nunawading,3,h,1002000.0,8/07/2017,15.4,3131,3.0,1.0,2,598.0,1960.0,Whitehorse,Eastern Metropolitan,4973
Nunawading,4,t,1175000.0,8/07/2017,15.4,3131,4.0,3.0,2,289.0,2011.0,Whitehorse,Eastern Metropolitan,4973
Oakleigh,3,h,1365000.0,8/07/2017,12.3,3166,3.0,2.0,2,655.0,1960.0,Monash,Southern Metropolitan,3224
Oakleigh East,3,h,875000.0,8/07/2017,12.3,3166,3.0,2.0,2,295.0,2006.0,Monash,Southern Metropolitan,2547
Oakleigh South,4,u,774000.0,8/07/2017,15.5,3167,4.0,2.0,2,0.0,2000.0,Monash,South-Eastern Metropolitan,3692
Ormond,1,u,327000.0,8/07/2017,11.4,3204,1.0,1.0,1,0.0,1960.0,Glen Eira,Southern Metropolitan,3578
Ormond,4,h,1900000.0,8/07/2017,11.4,3204,4.0,2.0,2,700.0,1920.0,Glen Eira,Southern Metropolitan,3578
Parkdale,4,h,2185000.0,8/07/2017,21.5,3195,4.0,2.0,3,220.0,2010.0,Kingston,South-Eastern Metropolitan,5087
Pascoe Vale,3,h,1210000.0,8/07/2017,8.5,3044,3.0,2.0,1,330.0,2012.0,Moreland,Northern Metropolitan,7485
Prahran,2,u,1003000.0,8/07/2017,4.6,3181,2.0,2.0,1,0.0,2003.0,Stonnington,Southern Metropolitan,7717
Reservoir,3,h,925000.0,8/07/2017,12.0,3073,3.0,1.0,2,676.0,1940.0,Darebin,Northern Metropolitan,21650
Reservoir,1,h,351000.0,8/07/2017,12.0,3073,1.0,1.0,1,168.0,1950.0,Darebin,Northern Metropolitan,21650
Reservoir,3,h,690000.0,8/07/2017,12.0,3073,3.0,1.0,2,514.0,1960.0,Darebin,Northern Metropolitan,21650
Richmond,2,u,630000.0,8/07/2017,2.4,3121,2.0,1.0,1,0.0,1970.0,Yarra,Northern Metropolitan,14949
Ringwood,4,h,1725000.0,8/07/2017,19.9,3134,4.0,2.0,2,1016.0,2002.0,Maroondah,Eastern Metropolitan,7785
Ringwood,2,h,633000.0,8/07/2017,19.9,3134,2.0,1.0,2,123.0,2005.0,Maroondah,Eastern Metropolitan,7785
Ringwood East,4,h,1090000.0,8/07/2017,21.3,3135,4.0,1.0,2,894.0,1950.0,Maroondah,Eastern Metropolitan,4407
Rowville,4,h,936000.0,8/07/2017,23.5,3178,4.0,2.0,2,675.0,1980.0,Knox,South-Eastern Metropolitan,11667
Rowville,3,h,860000.0,8/07/2017,23.5,3178,3.0,2.0,2,537.0,2001.0,Knox,South-Eastern Metropolitan,11667
Sandringham,4,h,850000.0,8/07/2017,15.2,3191,4.0,3.0,2,709.0,2017.0,Bayside,Southern Metropolitan,4497
Seabrook,3,h,640000.0,8/07/2017,15.5,3028,3.0,2.0,2,531.0,1990.0,Hobsons Bay,Western Metropolitan,1793
Seaford,4,h,800000.0,8/07/2017,35.4,3198,4.0,2.0,0,1151.0,1969.0,Frankston,South-Eastern Metropolitan,8077
South Melbourne,3,h,1720000.0,8/07/2017,1.9,3205,3.0,2.0,2,81.0,1998.0,Port Phillip,Southern Metropolitan,5943
South Morang,3,h,690000.0,8/07/2017,20.5,3752,3.0,2.0,2,545.0,2005.0,Whittlesea,Northern Metropolitan,7969
South Morang,4,h,875000.0,8/07/2017,20.5,3752,4.0,2.0,2,613.0,2004.0,Whittlesea,Northern Metropolitan,7969
South Morang,3,t,420000.0,8/07/2017,20.5,3752,3.0,2.0,2,155.0,2011.0,Whittlesea,Northern Metropolitan,7969
South Morang,4,h,677500.0,8/07/2017,20.5,3752,4.0,2.0,2,609.0,2005.0,Whittlesea,Northern Metropolitan,7969
South Yarra,2,u,600000.0,8/07/2017,2.7,3141,2.0,1.0,1,876.0,1972.0,Stonnington,Southern Metropolitan,14887
South Yarra,2,u,762500.0,8/07/2017,2.7,3141,2.0,1.0,1,17200.0,2003.0,Stonnington,Southern Metropolitan,14887
South Yarra,4,h,1855500.0,8/07/2017,2.7,3141,4.0,2.0,1,176.0,1880.0,Melbourne,Southern Metropolitan,14887
Spotswood,2,h,802000.0,8/07/2017,6.2,3015,2.0,1.0,1,174.0,1900.0,Hobsons Bay,Western Metropolitan,1223
St Albans,4,h,631000.0,8/07/2017,14.0,3021,4.0,1.0,3,559.0,1970.0,Brimbank,Western Metropolitan,14042
St Albans,3,h,582000.0,8/07/2017,14.0,3021,3.0,1.0,0,674.0,1960.0,Brimbank,Western Metropolitan,14042
St Kilda,1,u,468000.0,8/07/2017,5.0,3182,1.0,1.0,1,0.0,2000.0,Port Phillip,Southern Metropolitan,13240
St Kilda,1,u,470000.0,8/07/2017,5.0,3182,1.0,1.0,1,548.0,2009.0,Port Phillip,Southern Metropolitan,13240
Strathmore,4,h,1140000.0,8/07/2017,8.2,3041,4.0,2.0,2,0.0,2005.0,Moonee Valley,Western Metropolitan,3284
Strathmore,3,u,750000.0,8/07/2017,8.2,3041,3.0,2.0,2,288.0,1970.0,Moonee Valley,Western Metropolitan,3284
Sunbury,4,h,410000.0,8/07/2017,31.7,3429,4.0,2.0,2,587.0,1986.0,Hume,Western Metropolitan,14092
Sunbury,4,h,512500.0,8/07/2017,31.7,3429,4.0,2.0,2,581.0,1960.0,Hume,Western Metropolitan,14092
Sunshine,3,h,830500.0,8/07/2017,10.5,3020,3.0,1.0,2,508.0,1950.0,Brimbank,Western Metropolitan,3755
Sunshine West,3,h,551000.0,8/07/2017,10.5,3020,3.0,1.0,2,613.0,1974.0,Brimbank,Western Metropolitan,6763
Sunshine West,3,h,450000.0,8/07/2017,10.5,3020,3.0,1.0,2,283.0,1970.0,Brimbank,Western Metropolitan,6763
Tarneit,4,h,586000.0,8/07/2017,18.4,3029,4.0,2.0,2,462.0,2012.0,Wyndham,Western Metropolitan,10160
Tarneit,4,h,496000.0,8/07/2017,18.4,3029,4.0,2.0,2,448.0,2008.0,Wyndham,Western Metropolitan,10160
Templestowe,4,h,1635000.0,8/07/2017,15.5,3106,4.0,3.0,2,896.0,1985.0,Manningham,Eastern Metropolitan,6202
Templestowe Lower,3,h,1138000.0,8/07/2017,12.4,3107,3.0,2.0,2,706.0,1970.0,Manningham,Eastern Metropolitan,5420
The Basin,3,h,477000.0,8/07/2017,27.0,3154,3.0,1.0,1,518.0,1960.0,Knox,Eastern Metropolitan,1690
Thomastown,3,h,605000.0,8/07/2017,15.3,3074,3.0,1.0,2,533.0,1975.0,Whittlesea,Northern Metropolitan,7955
Thomastown,3,h,610000.0,8/07/2017,15.3,3074,3.0,1.0,2,544.0,1970.0,Whittlesea,Northern Metropolitan,7955
Thomastown,3,h,580000.0,8/07/2017,15.3,3074,3.0,1.0,2,538.0,1975.0,Whittlesea,Northern Metropolitan,7955
Thornbury,1,u,415000.0,8/07/2017,7.0,3071,1.0,1.0,1,0.0,1970.0,Darebin,Northern Metropolitan,8870
Thornbury,2,h,905000.0,8/07/2017,7.0,3071,2.0,1.0,0,225.0,1960.0,Darebin,Northern Metropolitan,8870
Toorak,1,u,577000.0,8/07/2017,4.1,3142,1.0,1.0,1,0.0,1970.0,Stonnington,Southern Metropolitan,7217
Truganina,3,h,451000.0,8/07/2017,18.4,3029,3.0,2.0,2,347.0,2010.0,Wyndham,Western Metropolitan,5811
Tullamarine,4,h,895000.0,8/07/2017,12.9,3043,4.0,2.0,2,700.0,1999.0,Hume,Western Metropolitan,3296
Tullamarine,4,h,586000.0,8/07/2017,12.9,3043,4.0,1.0,3,0.0,1975.0,Hume,Western Metropolitan,3296
Wantirna South,3,u,570000.0,8/07/2017,14.7,3152,3.0,1.0,1,190.0,2000.0,Knox,Eastern Metropolitan,7082
Wantirna South,3,h,778000.0,8/07/2017,14.7,3152,3.0,2.0,2,306.0,2012.0,Knox,Eastern Metropolitan,7082
Wantirna South,4,h,1055000.0,8/07/2017,14.7,3152,4.0,2.0,2,652.0,1997.0,Knox,Eastern Metropolitan,7082
Werribee,4,h,514000.0,8/07/2017,14.7,3030,4.0,2.0,2,639.0,2000.0,Wyndham,Western Metropolitan,16166
Werribee,3,h,529000.0,8/07/2017,14.7,3030,3.0,2.0,2,847.0,1980.0,Wyndham,Western Metropolitan,16166
Werribee,3,h,484000.0,8/07/2017,14.7,3030,3.0,1.0,0,531.0,1960.0,Wyndham,Western Metropolitan,16166
West Melbourne,2,u,670000.0,8/07/2017,3.1,3003,2.0,1.0,1,17.0,1996.0,Melbourne,Northern Metropolitan,2230
West Melbourne,2,u,510000.0,8/07/2017,3.1,3003,2.0,1.0,1,75.0,2007.0,Melbourne,Northern Metropolitan,2230
Westmeadows,3,h,410000.0,8/07/2017,16.5,3049,3.0,1.0,2,542.0,1970.0,Hume,Northern Metropolitan,2474
Windsor,1,u,410000.0,8/07/2017,4.6,3181,1.0,1.0,1,0.0,1960.0,Stonnington,Southern Metropolitan,4380
Wyndham Vale,4,h,478000.0,8/07/2017,27.2,3024,4.0,2.0,2,400.0,2008.0,Wyndham,Western Metropolitan,5262
Yarraville,3,h,1285000.0,8/07/2017,6.3,3013,3.0,1.0,1,284.0,1900.0,Maribyrnong,Western Metropolitan,6543
Abbotsford,3,h,1635000.0,12/08/2017,3.0,3067,3.0,1.0,0,142.0,1880.0,Yarra,Northern Metropolitan,4019
Altona,3,h,1225000.0,12/08/2017,11.0,3018,3.0,1.0,1,697.0,1970.0,Hobsons Bay,Western Metropolitan,5301
Altona,3,u,767000.0,12/08/2017,11.0,3018,3.0,2.0,1,305.0,2005.0,Hobsons Bay,Western Metropolitan,5301
Altona Meadows,4,h,810000.0,12/08/2017,15.5,3028,4.0,2.0,2,749.0,1989.0,Hobsons Bay,Western Metropolitan,7630
Armadale,2,h,1480000.0,12/08/2017,6.3,3143,2.0,1.0,2,369.0,1925.0,Stonnington,Southern Metropolitan,4836
Armadale,2,u,821000.0,12/08/2017,6.3,3143,2.0,2.0,1,3093.0,2006.0,Stonnington,Southern Metropolitan,4836
Ashburton,4,t,1520000.0,12/08/2017,10.2,3147,4.0,3.0,2,267.0,2012.0,Boroondara,Southern Metropolitan,3052
Ashburton,3,h,2299500.0,12/08/2017,10.2,3147,3.0,2.0,3,634.0,1940.0,Boroondara,Southern Metropolitan,3052
Balwyn,4,h,2360000.0,12/08/2017,7.9,3103,4.0,3.0,2,848.0,1926.0,Boroondara,Southern Metropolitan,5682
Balwyn North,4,h,1460000.0,12/08/2017,9.7,3104,4.0,2.0,2,433.0,1955.0,Boroondara,Southern Metropolitan,7809
Bentleigh,4,h,1700000.0,12/08/2017,11.4,3204,4.0,2.0,2,673.0,2014.0,Glen Eira,Southern Metropolitan,6795
Bentleigh,4,t,1280000.0,12/08/2017,11.4,3204,4.0,3.0,2,306.0,2014.0,Glen Eira,Southern Metropolitan,6795
Bentleigh,4,t,1750000.0,12/08/2017,11.4,3204,4.0,3.0,2,429.0,2013.0,Glen Eira,Southern Metropolitan,6795
Blackburn,3,h,1100000.0,12/08/2017,13.4,3130,3.0,1.0,2,492.0,1957.0,Whitehorse,Eastern Metropolitan,5713
Blackburn North,4,h,1250000.0,12/08/2017,13.4,3130,4.0,2.0,2,580.0,1965.0,Whitehorse,Eastern Metropolitan,2867
Box Hill,2,t,730000.0,12/08/2017,10.9,3128,2.0,2.0,1,126.0,2012.0,Whitehorse,Eastern Metropolitan,4605
Briar Hill,3,h,830000.0,12/08/2017,16.1,3088,3.0,1.0,2,905.0,1962.0,Banyule,Eastern Metropolitan,1390
Brighton,4,h,4050000.0,12/08/2017,10.5,3186,4.0,4.0,4,508.0,2011.0,Bayside,Southern Metropolitan,10579
Brighton,4,h,2210000.0,12/08/2017,10.5,3186,4.0,2.0,1,396.0,1908.0,Bayside,Southern Metropolitan,10579
Brighton East,3,h,1680000.0,12/08/2017,10.3,3187,3.0,1.0,2,605.0,1920.0,Bayside,Southern Metropolitan,6938
Brighton East,2,u,890000.0,12/08/2017,10.3,3187,2.0,1.0,2,275.0,1970.0,Bayside,Southern Metropolitan,6938
Broadmeadows,3,h,632000.0,12/08/2017,14.0,3047,3.0,1.0,4,697.0,1960.0,Hume,Northern Metropolitan,4294
Brunswick,3,h,1310000.0,12/08/2017,5.2,3056,3.0,1.0,1,302.0,1910.0,Moreland,Northern Metropolitan,11918
Brunswick West,4,h,1500000.0,12/08/2017,5.2,3055,4.0,2.0,3,444.0,1997.0,Moreland,Northern Metropolitan,7082
Bulleen,4,h,1751000.0,12/08/2017,10.8,3105,4.0,3.0,4,646.0,1998.0,Manningham,Eastern Metropolitan,4480
Bundoora,4,t,685000.0,12/08/2017,12.1,3083,4.0,2.0,1,287.0,1990.0,Whittlesea,Northern Metropolitan,10175
Bundoora,4,h,725000.0,12/08/2017,12.1,3083,4.0,1.0,2,542.0,1980.0,Whittlesea,Northern Metropolitan,10175
Bundoora,2,t,505000.0,12/08/2017,12.1,3083,2.0,1.0,2,90.0,1995.0,Darebin,Northern Metropolitan,10175
Bundoora,4,h,1253000.0,12/08/2017,12.1,3083,4.0,2.0,2,760.0,2000.0,Whittlesea,Northern Metropolitan,10175
Burwood,4,h,1390000.0,12/08/2017,10.4,3125,4.0,2.0,1,627.0,1950.0,Whitehorse,Southern Metropolitan,5678
Canterbury,4,h,2725000.0,12/08/2017,8.4,3126,4.0,2.0,2,650.0,2006.0,Boroondara,Southern Metropolitan,3265
Caroline Springs,4,h,870000.0,12/08/2017,14.8,3023,4.0,2.0,2,463.0,2012.0,Melton,Western Metropolitan,7719
Carrum Downs,3,h,552500.0,12/08/2017,34.9,3201,3.0,2.0,2,779.0,1988.0,Frankston,South-Eastern Metropolitan,8060
Caulfield North,4,h,1925000.0,12/08/2017,7.8,3161,4.0,2.0,2,494.0,1900.0,Glen Eira,Southern Metropolitan,6923
Chadstone,4,h,995000.0,12/08/2017,11.7,3148,4.0,2.0,1,402.0,1960.0,Monash,Southern Metropolitan,3582
Chadstone,5,h,1310000.0,12/08/2017,11.7,3148,5.0,2.0,2,627.0,2000.0,Monash,Southern Metropolitan,3582
Cheltenham,3,h,1275000.0,12/08/2017,17.9,3192,3.0,2.0,2,656.0,1960.0,Kingston,Southern Metropolitan,9758
Cheltenham,4,h,1200000.0,12/08/2017,17.9,3192,4.0,2.0,4,679.0,1960.0,Bayside,Southern Metropolitan,9758
Cheltenham,3,h,1095000.0,12/08/2017,17.9,3192,3.0,2.0,1,637.0,1950.0,Kingston,Southern Metropolitan,9758
Clarinda,4,h,1241000.0,12/08/2017,17.5,3169,4.0,2.0,2,625.0,1950.0,Kingston,South-Eastern Metropolitan,2727
Clayton,4,h,1250000.0,12/08/2017,16.7,3168,4.0,1.0,1,711.0,1960.0,Monash,South-Eastern Metropolitan,5837
Clayton,3,h,729500.0,12/08/2017,16.7,3168,3.0,1.0,1,270.0,1970.0,Monash,South-Eastern Metropolitan,5837
Collingwood,2,u,560000.0,12/08/2017,2.0,3066,2.0,1.0,1,0.0,1975.0,Yarra,Northern Metropolitan,4553
Craigieburn,4,h,565000.0,12/08/2017,20.6,3064,4.0,2.0,2,482.0,2012.0,Hume,Northern Metropolitan,15510
Craigieburn,4,h,615000.0,12/08/2017,20.6,3064,4.0,2.0,2,756.0,2001.0,Hume,Northern Metropolitan,15510
Craigieburn,4,h,548000.0,12/08/2017,20.6,3064,4.0,2.0,2,400.0,2010.0,Hume,Northern Metropolitan,15510
Craigieburn,3,h,716000.0,12/08/2017,20.6,3064,3.0,2.0,6,1005.0,1995.0,Hume,Northern Metropolitan,15510
Craigieburn,4,h,667500.0,12/08/2017,20.6,3064,4.0,2.0,2,448.0,2014.0,Hume,Northern Metropolitan,15510
Croydon,3,h,730000.0,12/08/2017,23.0,3136,3.0,2.0,2,269.0,2007.0,Maroondah,Eastern Metropolitan,11925
Croydon North,3,h,766000.0,12/08/2017,23.0,3136,3.0,2.0,2,507.0,1960.0,Maroondah,Eastern Metropolitan,2985
Dandenong,2,u,370000.0,12/08/2017,24.7,3175,2.0,1.0,1,135.0,1990.0,Greater Dandenong,South-Eastern Metropolitan,10894
Deepdene,4,t,1680000.0,12/08/2017,7.9,3103,4.0,2.0,1,254.0,1995.0,Boroondara,Southern Metropolitan,892
Delahey,3,h,475000.0,12/08/2017,18.0,3037,3.0,2.0,2,358.0,1990.0,Brimbank,Western Metropolitan,2898
Diamond Creek,4,h,898000.0,12/08/2017,21.8,3089,4.0,3.0,2,705.0,2012.0,Nillumbik,Northern Victoria,4258
Diamond Creek,3,h,815000.0,12/08/2017,21.8,3089,3.0,2.0,3,790.0,1980.0,Nillumbik,Northern Victoria,4258
Diggers Rest,6,h,615000.0,12/08/2017,27.7,3427,6.0,3.0,1,850.0,1980.0,Melton,Western Metropolitan,1184
Donvale,5,h,1328000.0,12/08/2017,16.1,3111,5.0,3.0,3,785.0,1980.0,Manningham,Eastern Metropolitan,4790
East Melbourne,2,u,1300000.0,12/08/2017,1.3,3002,2.0,2.0,1,997.0,2001.0,Melbourne,Northern Metropolitan,3040
Eltham,3,h,830000.0,12/08/2017,18.0,3095,3.0,2.0,1,817.0,1970.0,Nillumbik,Eastern Metropolitan,6990
Eltham,4,h,762000.0,12/08/2017,18.0,3095,4.0,2.0,2,573.0,1980.0,Nillumbik,Eastern Metropolitan,6990
Eltham North,3,h,900000.0,12/08/2017,18.0,3095,3.0,2.0,2,812.0,1980.0,Nillumbik,Eastern Metropolitan,2346
Elwood,3,t,1225000.0,12/08/2017,7.2,3184,3.0,2.0,2,0.0,2008.0,Port Phillip,Southern Metropolitan,8989
Elwood,4,h,3175000.0,12/08/2017,7.2,3184,4.0,2.0,3,558.0,1900.0,Port Phillip,Southern Metropolitan,8989
Elwood,2,u,520000.0,12/08/2017,7.2,3184,2.0,1.0,1,3256.0,1970.0,Port Phillip,Southern Metropolitan,8989
Epping,4,h,550000.0,12/08/2017,19.6,3076,4.0,2.0,2,400.0,2011.0,Whittlesea,Northern Metropolitan,10926
Epping,3,h,556000.0,12/08/2017,19.6,3076,3.0,1.0,1,525.0,1980.0,Whittlesea,Northern Metropolitan,10926
Essendon,4,h,2165000.0,12/08/2017,7.5,3040,4.0,2.0,3,951.0,1930.0,Moonee Valley,Western Metropolitan,9264
Essendon,5,h,2050000.0,12/08/2017,7.5,3040,5.0,3.0,3,663.0,1930.0,Moonee Valley,Western Metropolitan,9264
Essendon,4,h,1500000.0,12/08/2017,7.5,3040,4.0,2.0,2,465.0,1940.0,Moonee Valley,Western Metropolitan,9264
Fitzroy,1,u,545000.0,12/08/2017,2.1,3065,1.0,1.0,1,1730.0,2011.0,Yarra,Northern Metropolitan,5825
Fitzroy,4,h,3200000.0,12/08/2017,2.1,3065,4.0,4.0,0,225.0,1862.0,Yarra,Northern Metropolitan,5825
Fitzroy North,3,h,1705000.0,12/08/2017,3.6,3068,3.0,1.0,1,139.0,1900.0,Yarra,Northern Metropolitan,6244
Flemington,3,h,1220000.0,12/08/2017,3.4,3031,3.0,1.0,1,293.0,1900.0,Moonee Valley,Northern Metropolitan,3593
Footscray,2,u,455000.0,12/08/2017,5.1,3011,2.0,1.0,1,0.0,2015.0,Maribyrnong,Western Metropolitan,7570
Footscray,2,t,575000.0,12/08/2017,5.1,3011,2.0,2.0,1,88.0,2000.0,Maribyrnong,Western Metropolitan,7570
Forest Hill,1,h,360000.0,12/08/2017,15.4,3131,1.0,1.0,1,76.0,1970.0,Whitehorse,Eastern Metropolitan,4385
Frankston South,3,h,850000.0,12/08/2017,38.0,3199,3.0,1.0,1,884.0,1968.0,Frankston,South-Eastern Metropolitan,7566
Gisborne,3,h,775000.0,12/08/2017,45.9,3437,3.0,2.0,4,1290.0,1988.0,Macedon Ranges,Northern Victoria,3376
Gladstone Park,3,h,629000.0,12/08/2017,12.9,3043,3.0,1.0,2,552.0,1980.0,Hume,Western Metropolitan,3285
Gladstone Park,3,h,452500.0,12/08/2017,12.9,3043,3.0,1.0,0,259.0,1970.0,Hume,Western Metropolitan,3285
Glen Iris,5,h,3400000.0,12/08/2017,7.3,3146,5.0,3.0,2,720.0,1950.0,Boroondara,Southern Metropolitan,10412
Glen Iris,1,u,320000.0,12/08/2017,7.3,3146,1.0,1.0,0,0.0,1960.0,Stonnington,Southern Metropolitan,10412
Glen Iris,4,h,2165000.0,12/08/2017,7.3,3146,4.0,3.0,2,409.0,2016.0,Boroondara,Southern Metropolitan,10412
Glen Iris,2,u,851000.0,12/08/2017,7.3,3146,2.0,1.0,1,100.0,1960.0,Boroondara,Southern Metropolitan,10412
Glen Waverley,3,h,1311000.0,12/08/2017,16.7,3150,3.0,2.0,1,853.0,1972.0,Monash,Eastern Metropolitan,15321
Glenroy,2,u,565000.0,12/08/2017,11.2,3046,2.0,1.0,2,193.0,1995.0,Moreland,Northern Metropolitan,8870
Glenroy,3,h,770000.0,12/08/2017,11.2,3046,3.0,1.0,2,604.0,1960.0,Moreland,Northern Metropolitan,8870
Greensborough,3,h,714000.0,12/08/2017,16.1,3088,3.0,1.0,1,594.0,1993.0,Nillumbik,Northern Metropolitan,8524
Greensborough,3,h,815000.0,12/08/2017,16.1,3088,3.0,2.0,2,609.0,1980.0,Banyule,Northern Metropolitan,8524
Hampton East,3,h,1345000.0,12/08/2017,13.8,3188,3.0,1.0,1,587.0,1950.0,Bayside,Southern Metropolitan,2356
Hawthorn,1,u,420000.0,12/08/2017,5.3,3122,1.0,1.0,1,0.0,2004.0,Boroondara,Southern Metropolitan,11308
Hawthorn,2,h,1857000.0,12/08/2017,5.3,3122,2.0,1.0,1,230.0,1890.0,Boroondara,Southern Metropolitan,11308
Hawthorn,3,h,1500000.0,12/08/2017,5.3,3122,3.0,3.0,2,255.0,1997.0,Boroondara,Southern Metropolitan,11308
Hawthorn,3,h,1425000.0,12/08/2017,5.3,3122,3.0,1.0,1,333.0,1930.0,Boroondara,Southern Metropolitan,11308
Hawthorn,3,h,1910000.0,12/08/2017,5.3,3122,3.0,2.0,2,242.0,1990.0,Boroondara,Southern Metropolitan,11308
Hawthorn,3,h,1485000.0,12/08/2017,5.3,3122,3.0,2.0,2,0.0,1975.0,Boroondara,Southern Metropolitan,11308
Hawthorn East,1,u,505000.0,12/08/2017,6.2,3123,1.0,1.0,1,0.0,1960.0,Boroondara,Southern Metropolitan,6482
Heathmont,3,h,1040000.0,12/08/2017,21.3,3135,3.0,1.0,1,756.0,1961.0,Maroondah,Eastern Metropolitan,3794
Heathmont,3,h,912000.0,12/08/2017,21.3,3135,3.0,2.0,2,471.0,1965.0,Maroondah,Eastern Metropolitan,3794
Heidelberg,2,u,450000.0,12/08/2017,8.9,3084,2.0,1.0,0,2020.0,1998.0,Banyule,Eastern Metropolitan,2890
Heidelberg Heights,4,h,1645000.0,12/08/2017,8.8,3081,4.0,2.0,4,596.0,1930.0,Banyule,Eastern Metropolitan,2947
Heidelberg Heights,3,h,810000.0,12/08/2017,8.8,3081,3.0,1.0,3,619.0,1940.0,Banyule,Eastern Metropolitan,2947
Highett,2,u,677500.0,12/08/2017,16.0,3190,2.0,1.0,1,130.0,1970.0,Bayside,Southern Metropolitan,4794
Hillside,4,h,580000.0,12/08/2017,18.0,3037,4.0,2.0,2,600.0,2002.0,Melton,Western Metropolitan,5556
Hughesdale,4,h,1570000.0,12/08/2017,12.3,3166,4.0,2.0,1,455.0,1900.0,Monash,Southern Metropolitan,3145
Hurstbridge,5,h,790000.0,12/08/2017,26.1,3099,5.0,2.0,2,1034.0,1985.0,Nillumbik,Northern Victoria,1345
Jacana,3,h,550000.0,12/08/2017,14.0,3047,3.0,1.0,2,704.0,1950.0,Hume,Northern Metropolitan,851
Kensington,3,h,1225000.0,12/08/2017,3.4,3031,3.0,2.0,2,223.0,1940.0,Melbourne,Northern Metropolitan,5263
Kew,3,h,1510000.0,12/08/2017,5.4,3101,3.0,1.0,2,446.0,1960.0,Boroondara,Southern Metropolitan,10331
Kew,3,t,1007000.0,12/08/2017,5.4,3101,3.0,2.0,1,0.0,1977.0,Boroondara,Southern Metropolitan,10331
Kew,2,u,860000.0,12/08/2017,5.4,3101,2.0,2.0,1,0.0,1950.0,Boroondara,Southern Metropolitan,10331
Kingsville,3,u,570000.0,12/08/2017,6.4,3012,3.0,1.0,1,118.0,1970.0,Maribyrnong,Western Metropolitan,1808
Kingsville,3,h,900000.0,12/08/2017,6.4,3012,3.0,1.0,1,275.0,1936.0,Maribyrnong,Western Metropolitan,1808
Kurunjang,4,h,345000.0,12/08/2017,31.7,3337,4.0,1.0,0,651.0,2000.0,Melton,Northern Victoria,3553
Maidstone,2,t,642500.0,12/08/2017,6.4,3012,2.0,2.0,1,126.0,2015.0,Maribyrnong,Western Metropolitan,3873
Maidstone,3,h,798000.0,12/08/2017,6.4,3012,3.0,2.0,2,159.0,2010.0,Maribyrnong,Western Metropolitan,3873
